rst_count,urg_count,Magnitue,Std,Variance,Radius,AVG,flow_duration,Max,Tot size,Header_Length,Covariance,ack_flag_number,Tot sum,Weight,IAT,Duration,Min,Number,Protocol Type,label
-0.4192810454198039,0.0553442426159183,-0.3218056240809284,-0.4409740080312873,0.1635272040511625,-0.4394977918890301,-0.4707468891994365,-0.2979833785027229,-0.4934725946515317,-0.1334304439018981,-0.4811559524729802,-0.3073777805097816,0.4208573790559796,-0.6024838699896693,-1.0030969190222077,-1.004000208719102,-1.1511046776644005,-0.259975471962919,-1.0026668657945366,0.8065975699162331,1
-0.6265009995454125,0.1042391578433542,-0.5070244786076197,-0.6868621224585644,0.1635272040511625,-0.6851000809084259,-0.5921674392578511,-0.2713991398353804,-0.684058038025629,-0.6543002898007484,-0.7202551203450939,-0.3463991420571226,0.4208573790559796,-0.7010725186173403,-1.0030969190222077,-1.00400020868559,-1.0229798947327124,-0.2340488212083852,-1.0026668657945366,0.8065975699162331,1
-0.6543806309987037,-0.683381344073295,1.4623678031832985,1.564024027002324,0.5867350126983124,1.5640520907443238,1.4046088323001713,-0.7155049522319595,0.5668049932715701,1.2309758763290617,-0.4576500021634654,0.7020455131288289,0.4208573790559796,2.3015254458810124,0.9968262956829548,0.9959719573655162,-0.4270055256413754,-0.3413315139857663,0.9964931084729888,-0.652371062151611,1
-0.2921051907675413,-0.5567258407733102,1.292737841549726,1.141682931461302,0.5867350126983124,1.1460077641047897,1.15325930070673,-0.5384832673646103,1.5796475399792045,1.5194847017523485,-0.2128753321263968,0.3733628376706382,0.4208573790559796,1.9856927839056413,0.9968262956829548,0.9960674053153848,-0.9996844796542236,-0.3592119627819966,0.9964931084729888,-0.652371062151611,1
-0.1518283058621562,1.8774162040431408,-0.7573202527986185,-0.7918097625064054,0.1635272040511625,-0.7899257276582473,-0.7180045950098173,0.7155829009735134,-0.7507355959605793,-0.7419670975259137,-0.6737913889394205,-0.3515846964384914,0.4208573790559796,-0.7569233591884776,-1.0030969190222077,-1.0040002087509696,-0.94532851113775,-0.2662336290415995,-1.0026668657945366,-0.2102593554643856,1
-0.7492832160030303,-0.2939893083463651,-0.9418074187468616,-0.7718620708245142,0.5867350126983124,-0.7696968678272919,-0.7922235280799297,0.2240430555808987,-0.7312444679139719,-0.7232022958723666,-0.7469577029039706,-0.3510741603131554,-2.376101857220821,-0.666043663141388,0.9968262956829548,0.996026583229812,-0.1416366909298881,-0.3890127107757135,0.9964931084729888,1.292920447272181,1
1.45664269503188,0.2255928028656653,-0.1172325262096248,-0.0921255278785471,0.1635272040511625,-0.0910548203935936,-0.3175648691870983,0.6190400551354791,-0.2024481751188964,-0.553586080925851,1.38878392216664,-0.2322373175389357,0.4208573790559796,-0.5966110023987196,-1.0030969190222077,-1.0040002089241464,0.9590716715287052,-0.1982879236159248,-1.0026668657945366,0.3202746925602845,1
-0.4455629902568606,0.5766936399205066,-0.6536524376618323,-0.4994818105675571,0.1635272040511625,-0.4979375837507574,-0.6557436947732924,1.839273004772335,-0.4984945434594587,-0.4842442748154777,-0.6433470694034743,-0.2994909949933105,0.4208573790559796,-0.6928817565004726,-1.0030969190222077,-1.0040002088006692,-0.7822606055883287,-0.3288151998284052,-1.0026668657945366,0.0550076685479494,1
0.1619573455662905,0.1413521657870707,1.8667998573065705,1.1439018039783335,0.5867350126983124,1.1381366038287697,2.0159465077682555,-0.2073022682702106,1.804392179700289,0.5737680184161583,0.1224833661233877,0.3653180632063222,0.4208573790559796,3.069998634378355,0.9968262956829548,0.996009612960122,-0.7880844593579508,0.5339164545897016,0.9964931084729888,-0.1660481847956632,1
-0.5888754797330911,-0.6020861838156304,1.32279268349488,0.5405185860353213,0.5867350126983124,0.5443319753515093,1.2017790868397715,-0.6633109401266334,0.6185161493135898,0.6269838231055145,-0.4867746495381057,0.0041816165849614,0.4208573790559796,1.973634523619124,0.9968262956829548,0.9960214262894244,-0.7356697754313514,-0.3413315139857663,0.9964931084729888,-0.8734269154952237,1
-0.8410703121056997,-0.6044425652723742,-0.603500205503908,-0.6265996890161379,0.5867350126983124,-0.6247833411340399,-0.6473038859816772,0.5096996663138281,-0.6379654979766366,-0.6896308929140675,-0.7610295220286167,-0.3425774686192773,0.4208573790559796,-0.4735151768172409,0.9968262956829548,0.9959667067572432,0.8270643194172688,-0.3735163218189807,0.9964931084729888,-1.1829051101762815,1
