rst_count,urg_count,Magnitue,Std,Variance,Radius,AVG,flow_duration,Max,Tot size,Header_Length,Covariance,ack_flag_number,Tot sum,Weight,IAT,Duration,Min,Number,Protocol Type,label
-0.32118308718300836,1.1428142849032292,0.3628387525484064,0.34915778347459125,0.5867350126983124,0.3512209354314113,0.06056356163295749,0.1668432599049433,-0.07540778695797327,0.020646169675273836,-0.6676538221334826,-0.08890832506728964,0.4208573790559796,0.475232909527345,0.9968262956829547,0.9959997574656738,-0.3435302882767908,-0.37232429189923205,0.9964931084729888,1.292920447272181,1
-0.5947070358823469,0.11425377903451589,0.9772742181165394,1.4088451797378556,0.1635272040511625,1.408171127962194,0.8311552032132165,0.16359000225087228,1.0962973977825958,0.4353776062212484,-0.6878457928163557,0.7715164630677505,0.4208573790559796,0.025782743448350555,-1.0030969190222077,-1.0040002087111088,0.4310422630829599,-0.07312478204231344,-1.0026668657945366,0.5855417165726204,1
0.13104210954215378,-0.35172065403659075,-1.0522052502211439,-0.8628281472772834,-2.7989274564788875,-0.8608615591961579,-0.8284285640436422,0.13131440290205929,-0.8214406573949561,-0.8173195041659389,0.20940451180682404,-0.3526388683786732,0.4208573790559796,-0.8022915868755476,-1.0030969190222077,-1.0040002085813504,1.0250753475844234,-0.3449076037450124,-1.0026668657945366,-1.1829051101762815,1
3.258593545151909,0.7763969683795524,1.3730679539403166,-0.6856755687340836,-2.7989274564788875,-0.6839149064584296,1.2671413924521093,0.9130568669162341,-0.1014622540406832,0.8869056460097254,3.1908379653321917,-0.3238976803806505,0.4208573790559796,0.17919350417779087,-1.0030969190222077,-1.0040002090163265,-1.00744961801372,3.1194293505245874,-1.0026668657945366,-0.16604818479566325,1
0.716035064076399,-0.25628720503846275,1.2659600815705905,0.05845636181324364,0.5867350126983124,0.0493389171382891,1.1277120796056255,-0.19499536862130729,0.11453126696559873,1.9440383391638518,0.7727533932215074,-0.20115689020106162,0.4208573790559796,1.9636337202713425,0.9968262956829547,0.9960732961793677,-0.9996844796542237,-0.2549093448039871,0.9964931084729888,-0.652371062151611,1
-0.618272913471805,0.14724311942893048,-0.8809278864024416,-0.7623329628869459,0.5867350126983124,-0.7603070110182927,-0.7699747689332949,-0.19751797771286198,-0.7265705749640202,-0.7135266950197564,-0.7218786250469361,-0.3506964175853966,-2.376101857220821,-0.6340358836767445,0.9968262956829547,0.9960144788718175,-0.419240387281879,-0.37709241157822676,0.9964931084729888,1.0718645939285683,1
-0.3864485854561858,-0.5531912685881943,-0.5335555727422139,-0.6645433880451941,0.1635272040511625,-0.6628072902515562,-0.6069474735160276,-0.5662883884321045,-0.6729699728358498,-0.6751174916351521,-0.28290772368205475,-0.34469092317320216,0.4208573790559796,-0.705382760685199,-1.0030969190222077,-1.0040002089761388,-0.02515961553744444,-0.26295554676229066,-1.0026668657945366,0.3202746925602845,1
-0.780198452027167,-0.633308238117487,1.5611023967299724,-0.36541162337288546,-1.5293040305374377,-0.3640232425026411,1.5456950637225508,-0.6909444810407344,0.2585269476364533,1.7317615204581,-0.6673892299579601,-0.2633725501055564,0.4208573790559796,0.38585072960655065,-1.0030969190222077,-1.0040002090329163,-0.9996844796542237,3.9738167955044537,-1.0026668657945366,-0.652371062151611,1
-0.6434364776774977,-0.6427337639444626,-0.2790057426225192,0.03284380951954727,-0.2596806045959874,0.03376925007316638,-0.30909758058678444,-0.6939189308757355,-0.10106447591728307,0.4557550080168973,-0.5243910613888613,-0.06690021323919283,0.4208573790559796,-0.42666245488323473,-1.0030969190222077,-1.0040002090215439,-0.3512954266362868,-0.36994023205973464,-1.0026668657945366,-0.652371062151611,1
-0.005719864807515483,1.8379468146426803,-0.9385767290475754,-0.7954498250988219,0.1635272040511625,-0.7935615589669451,-0.7906522049596164,1.0278572281863303,-0.7811656224006909,-0.7783239007296613,-0.5038134139755656,-0.35171542743413914,0.4208573790559796,-0.7835921681158942,-1.0030969190222077,-1.0040002086664104,-0.39788625679326445,-0.3747083517387294,-1.0026668657945366,-0.16604818479566325,1
-0.2956201013232571,-0.49428173216959675,0.1927928829218799,-0.058733966555019876,0.1635272040511625,-0.057702074108594514,-0.040668010042433055,-0.49064172596310707,-0.2886168611004542,0.5324268147731873,-0.21361364893707757,-0.20482934524245808,0.4208573790559796,-0.3400669571452856,-1.0030969190222077,-1.0040002088946665,0.4174532709538417,-0.1902417216576212,-1.0026668657945366,-0.652371062151611,1
2.510636555761749,0.5083585776749335,1.2691561974400347,0.33301116052636137,0.5867350126983124,0.3284168155132872,1.13363052125933,0.5471661669299294,0.5465183089781623,1.7440759215432404,2.589493348538285,-0.0804623891248913,0.4208573790559796,1.9725667295116787,0.9968262956829547,0.9960422508595417,-1.1239266934061638,-0.30855069119267764,0.9964931084729888,-0.9176380861639462,1
2.5862870170404504,0.2933387697470525,0.5503147761273628,1.6907230715974944,0.5867350126983124,1.6932153289912453,0.2640177863413288,0.9805442632427346,2.0584729560221358,-0.5845186836516201,2.578451857258894,0.8231340240967588,0.4208573790559796,0.7145359865093437,0.9968262956829547,0.9960074486160018,1.9452442431847285,-0.40093300997320036,0.9964931084729888,-0.652371062151611,1
