rst_count,urg_count,Magnitue,Std,Radius,Variance,AVG,flow_duration,Max,Covariance,Header_Length,Tot size,ack_flag_number,Number,IAT,Tot sum,Weight,Min,Duration,Protocol Type,label
-0.8484995548711899,-0.6409664778519047,-0.7187031213683556,-0.6379543714823519,-0.643972680229859,0.5867350126983124,-0.698140945142922,0.1269980105147314,-0.5796910028985145,-0.3441240540795247,-0.7586002070882697,-0.5856914837549667,0.4208573790559796,0.9964931084729888,0.9960424104173928,-0.5380385890415323,0.9968262956829548,-0.3770924115782267,-0.628899122988278,0.3202746925602845,1
1.3666929385378803,-0.056583876579417,-1.0545409160755193,-0.8609576660935547,-0.8589932522982767,-0.6828884132431379,-0.8291312637517355,-0.0131481162043554,-0.8214406573949561,-0.3526375973786007,1.5357505996508125,-0.8164399040884288,0.4208573790559796,-1.0026668657945366,-1.0040002090139004,-0.8026041119801657,-1.0030969190222077,-0.3538478281431275,1.8112956064834187,-0.9176380861639462,1
-0.1173981592823037,-0.4754306805156456,1.5077372016733714,0.1201549334548247,0.1234611309027319,0.5867350126983124,1.4605277828152126,-0.3612611106352517,0.6185161493135898,-0.1748601968967271,0.0391160521262686,1.3054486828915768,0.4208573790559796,0.9964931084729888,0.996021258754612,2.3749688454662805,0.9968262956829548,0.4930894298383094,-0.9996844796542236,-0.652371062151611,1
0.6820043391506052,0.0571115287084761,-1.0657850725854816,-0.8556186813364801,-0.8536604736870317,0.1635272040511625,-0.8324734414731331,0.1850748453500187,-0.8214406573949561,-0.3526262952512352,0.7135854254695869,-0.8190787043209588,0.4208573790559796,-1.0026668657945366,-1.0040002089908469,-0.8042448687794111,-1.0030969190222077,-0.3770924115782267,1.2619120675490587,0.3202746925602845,1
-0.141523227187444,-0.5567258407733102,0.6302483828041145,0.6663015270905857,0.6683637391488015,0.5867350126983124,0.33891580858652,-0.5330959589217406,0.6185161493135898,0.0671063788222782,-0.0229644476323129,-0.8118953036879604,0.4208573790559796,0.9964931084729888,0.996066736118734,0.8063011703528518,0.9968262956829548,-0.3413315139857663,1.609402009136516,0.3202746925602845,1
-0.2875517839112731,0.9537146729995308,-0.6685305771541727,-0.2393800361644246,-0.2367389331524844,0.5867350126983124,-0.6786527258595725,1.2314060701106797,-0.1074289258916854,-0.2821026321859528,-0.5776576519604513,-0.7542814986110541,0.4208573790559796,0.9964931084729888,0.9960472114020772,-0.5175161071716063,0.9968262956829548,-0.4009330099732003,0.7765909200805432,-0.1660481847956632,1
-0.3409944012243156,0.060057005529406,0.1132176600531776,0.2104612751340961,0.2127648511419939,0.5867350126983124,-0.1604665646337181,0.270397248732984,-0.1014622540406832,-0.1453284371281848,-0.4113288067122331,-0.8060313031712268,0.4208573790559796,0.9964931084729888,0.9959742449282007,0.155506705623606,0.9968262956829548,-0.3770924115782267,0.4077468480044713,0.3202746925602845,1
-0.8556092603134332,-0.6651193877835297,-0.6029180489580475,-0.6794041596259567,-0.6776507873653996,0.1635272040511625,-0.6450527306593462,-0.3411000561568875,-0.6924611008824573,-0.345794184425094,-0.7617862257531898,-0.6579652901237067,-2.376101857220821,-1.0026668657945366,-1.0040002087816362,-0.7175321741272301,-1.0030969190222077,-0.2972264069550652,-0.135812837160266,0.76238639924751,1
0.557864089069188,-0.2038577176259108,-0.2721722746275373,0.0101697572557548,0.011121554594661,0.1635272040511625,-0.4129065044676869,-0.3408014261336126,-0.1761450967090615,-0.1964385375952662,0.6366947150321259,-0.6041630853826773,0.4208573790559796,-1.0026668657945366,-1.0040002090298443,-0.6330592427248127,-1.0030969190222077,-0.3413315139857663,1.935537820235358,-0.652371062151611,1
-0.8550500699977511,-0.6651193877835297,-0.6493094360911323,-0.645648952144092,-0.647101134789025,0.5867350126983124,-0.6667094898324387,-0.4477318052707946,-0.6687933025401482,-0.3443887156825796,-0.761675829526284,-0.5521200807966676,-2.376101857220821,0.9964931084729888,0.9959686349040348,-0.4956133060896168,0.9968262956829548,-0.3717282769393576,-0.3784734108945238,1.7792433246281287,1
-0.8425082300603106,-0.6268281891114413,-0.946995474913801,-0.8034005220507554,-0.8015030138650098,-0.2596806045959874,-0.7933140755281102,-0.5169850082985008,-0.7818617341166412,-0.3518167000885548,-0.7611970970731142,-0.7507630983010138,0.4208573790559796,-1.0026668657945366,-1.0040002088163218,-0.7810008141234352,-1.0030969190222077,-0.3538478281431275,-0.4405945177704938,-0.1660481847956632,1
0.9826889603259296,-0.0265400130059322,1.544732789213546,0.9243652137421088,0.9242543314560075,0.1635272040511625,1.555656907282863,-0.1279697173373502,0.9065075106552988,0.3240097481663371,1.075753589558191,1.7449555216207504,0.4208573790559796,-1.0026668657945366,-1.0040002090311582,0.4341098145113385,-1.0030969190222077,0.3315693757123633,-0.9996844796542236,-0.652371062151611,1
-0.8604023201621366,-0.6951632513570145,-1.039372971003555,-0.8540751228695508,-0.8521187094842513,-0.2596806045959874,-0.8245014548673706,0.6091323339075019,-0.8157723191365039,-0.3526132664909958,-0.753206712346548,-0.8066177032229002,-2.376101857220821,-1.0026668657945366,-1.0040002089795488,-0.7998695173147568,-1.0030969190222077,-0.3604039927017452,-1.0288037485023347,1.7792433246281287,1
-0.734105193148803,-0.6875050116225968,0.8033857316741323,1.137073217622053,1.1400462052190476,0.5867350126983124,0.5363839978410548,-0.7155820386304133,1.3384945526678629,0.3670623790364932,-0.5990633084473167,0.2576983905642244,0.4208573790559796,0.9964931084729888,0.9959709482786214,1.098889777672247,0.9968262956829548,-0.3413315139857663,0.3048587647411458,-0.8734269154952237,1
0.1926329285979919,-0.4860343970709931,0.3907914823649766,0.6293351084761712,0.6311045099726713,0.5867350126983124,0.1043140034963743,-0.420730332093758,0.6185161493135898,0.0468319176334743,0.3118229856464214,1.0977164645862936,0.4208573790559796,0.9964931084729888,0.996008317539268,0.5966098470334238,0.9968262956829548,-0.3592119627819966,-0.628899122988278,-0.1660481847956632,1
-0.3799779546604362,-0.5743987016988895,1.0217447372651691,2.6403079397602327,2.6489076037736647,0.5867350126983124,0.8037847830210978,-0.6793757883135934,2.9224470400472637,1.885682777007959,-0.1931096986664556,0.8826542456350939,0.4208573790559796,0.9964931084729888,0.9960048915742704,1.481824183985009,0.9968262956829548,-0.3413315139857663,1.2832661980376734,-0.652371062151611,1
-0.6288975294697642,-0.2751382566924139,1.0459065302702195,1.0397554920966383,1.043323817262897,0.5867350126983124,0.8304346372738111,-0.2370307852615988,1.3384945526678629,0.2985063818952674,-0.6128931079492677,0.0361857710446175,0.4208573790559796,0.9964931084729888,0.996038407152278,1.4905748869143176,0.9968262956829548,-0.3484836935042584,-0.8404991432845506,-0.9176380861639462,1
-0.1451180220739715,-0.4389067679361151,1.702591461044676,0.5898955240769699,0.5901734362460017,0.1635272040511625,1.8204448441098284,-0.5308187298717241,0.6185161493135898,0.0861741837027983,-0.0776191007156617,0.6703774269293421,0.4208573790559796,-1.0026668657945366,-1.0040002090361495,0.272716641734776,-1.0030969190222077,2.2477574717083657,0.6212881528906182,-0.652371062151611,1
-0.5045975107267237,0.5643226372726012,-0.579695311928836,-0.4454599798057607,-0.4433327376789823,0.5867350126983124,-0.6349299580254375,1.1335504538883474,-0.4609542330635695,-0.3210749158024437,-0.7087073162416949,-0.7188042954848165,0.4208573790559796,0.9964931084729888,0.9960495656760314,-0.4583837530019782,0.9968262956829548,-0.3574239179023735,-1.2559340455176,-1.1829051101762815,1
0.6521275994270208,-0.250396251396603,1.2373797918110423,-0.4228039195841588,-0.4213488247268962,-1.9525118391845877,1.0900376071452125,-0.2661786634865394,-0.1014622540406832,-0.2644581461596548,0.8194264065739215,0.4581006082235905,0.4208573790559796,-1.0026668657945366,-1.0040002090301168,0.0464484659912265,-1.0030969190222077,2.2477574717083657,0.3048587647411458,-0.652371062151611,1
-0.3384381026383404,0.686854473023284,-0.2818345657612147,0.1139179923412649,0.1172462646242158,0.5867350126983124,-0.4506043855593572,0.2365432593567875,0.226108030579341,-0.1616694841821085,-0.5487048400127958,-0.2152332511103299,0.4208573790559796,0.9964931084729888,0.9960183307747134,-0.1961231027099037,0.9968262956829548,-0.3413315139857663,-0.6716073839655071,-0.652371062151611,1
-0.1777108290451544,1.7943537576929185,-0.7523956999235246,-0.7843494320013522,-0.7824740691950066,0.1635272040511625,-0.7165100400498198,0.9132823281947708,-0.7464594811340277,-0.3513286916989035,-0.6818958323269605,-0.6872852927073742,0.4208573790559796,-1.0026668657945366,-1.0040002087411404,-0.7469485995994147,-1.0030969190222077,-0.3097427211124263,-0.6444293997072704,1.292920447272181,1
0.4711097058076573,-0.3417060328454291,0.6511200068878239,-0.0647038859485746,-0.0636650539449052,-0.2596806045959874,0.4181742839743357,0.3690288904464281,-0.1014622540406832,-0.204373761729797,0.5293406254528548,-0.2243224519112667,-2.376101857220821,-1.0026668657945366,-1.004000208802436,-0.3450803806985353,-1.0030969190222077,0.7800706330178039,-1.2481689071581037,0.2760635218915621,1
-0.5880766364249739,0.2750768134572871,-0.967263477926056,-0.8055141050866657,-0.8041066938471643,0.5867350126983124,-0.8005840771674264,-0.3001298866929774,-0.7766906185124391,-0.3520457103161988,-0.7267930136177261,-0.7881461015951897,0.4208573790559796,0.9964931084729888,0.9959812575583542,-0.6789223018275281,0.9968262956829548,-0.3413315139857663,-1.127809262585912,-0.652371062151611,1
-0.1930486205610052,0.3180807750428633,-0.752338114733064,-0.6332344010724476,-0.6315346974900251,0.1635272040511625,-0.7020689745768153,-0.1254911961144581,-0.6416449456180879,-0.3235747528543176,-0.3335171809655599,-0.3503984630210363,0.4208573790559796,-1.0026668657945366,-1.00400020871065,-0.7215819786079072,-1.0030969190222077,-0.3306032447080282,-0.8929138272111503,-1.1829051101762815,1
0.6453374313080245,5.553371276563628,-0.7966400593205449,-0.6665130514363481,-0.6644110676011397,0.5867350126983124,-0.736200327727844,0.2359536568617015,-0.6598432947636449,-0.3456403466217648,-0.0524103427952004,-0.8155603040109187,0.4208573790559796,0.9964931084729888,0.9959623071836212,-0.5961812803798696,0.9968262956829548,-0.3413315139857663,-1.0229798947327124,-0.652371062151611,1
-0.3191060945819035,0.1107192068494,-1.0001635534660078,-0.8278810536164382,-0.8259550887566633,0.1635272040511625,-0.8117851493000432,0.2874708097987975,-0.7942923004728959,-0.3523582092700367,-0.4058894941728855,-0.8004605026803301,0.4208573790559796,-1.0026668657945366,-1.0040002089472309,-0.795129553228048,-1.0030969190222077,-0.3607020001816824,-0.4774789249781009,-0.1660481847956632,1
-0.5740968785329225,0.3180807750428633,-0.6786985992795264,-0.5590183111003367,-0.5574048778292591,0.1635272040511625,-0.6742456323580661,-0.2123046718440599,-0.5945579602605952,-0.3336400832840413,-0.7204350280757386,-0.7234954958982033,0.4208573790559796,-1.0026668657945366,-1.0040002089170492,-0.7374686714259971,-1.0030969190222077,-0.3413315139857663,1.0930203082300156,-0.652371062151611,1
-0.2138185465720531,-0.5095982116384322,1.4209204328112237,-0.8635760622610429,-0.8616086047881382,-3.645343073773188,1.33347809317053,-0.6032476178498364,-0.1014622540406832,-0.3526393757596571,-0.1013274565650959,1.307207883046597,0.4208573790559796,-1.0026668657945366,-1.0040002090336226,0.235005279110851,-1.0030969190222077,3.9738167955044537,-0.9996844796542236,-0.652371062151611,1
-0.5042779734034768,0.5931883101177139,-0.5909370983082766,-0.5072708866249258,-0.5050415695219115,0.5867350126983124,-0.6407169016344568,-0.0211584136301719,-0.4476286659296644,-0.3295638740830191,-0.7166627957292868,-0.522653478200082,0.4208573790559796,0.9964931084729888,0.996050892809884,-0.4612225227022598,0.9968262956829548,-0.3413315139857663,0.6639964138678474,-0.1660481847956632,1
-0.3747055888268625,0.1920143671070646,0.2203060539797906,0.6168408262637104,0.6170874166585851,-0.2596806045959874,0.0128393560205602,-0.7183036523291741,0.2919403100020658,0.1439846274815457,-0.3113572872913508,0.232336588329352,0.4208573790559796,-1.0026668657945366,-1.0040002090373388,-0.3337383237767678,-1.0030969190222077,-0.2578894196033587,-0.5415413164439452,-0.652371062151611,1
-0.8620798911091827,-0.6981087281779443,-1.1019787588506005,-0.8537603582982493,-0.851805545697755,0.5867350126983124,-0.8429102840920264,-0.1399797820787856,-0.8214406573949561,-0.3526221264972154,-0.7150859310041469,-0.8343251056644658,-2.376101857220821,0.9964931084729888,0.9959847638109663,-0.7362185710075244,0.9968262956829548,-0.3890127107757135,-0.9996844796542236,4.210857711407868,1
-0.688571124586121,-0.0936968845231335,-0.8700381712602471,-0.7828083343793709,-0.7809347629766376,0.1635272040511625,-0.7636909168761039,0.3050368615446619,-0.7687350560444361,-0.3513261548898382,-0.7337896080714829,-0.7227624958336116,0.4208573790559796,-1.0026668657945366,-1.0040002089245788,-0.7643328085438,-1.0030969190222077,-0.3770924115782267,-0.574543154471804,-0.1660481847956632,1
